"Radiology_ELBOW, AP & LAT VIEWS",1
Radiology_L NAVICULAR (SCAPHOID) VIEW ONLY LEFT,3
General_micu staff PN,6
Radiology_BLADDER US,54
Physician _ICU Physician Attending Note,2
Radiology_MRI BREAST BILAT W/O C,2
Physician _ICU note,33
General_MICU Attending NOte,1
Radiology_SCOLIOSIS SERIES,165
"Radiology_LP KNEE (AP, LAT & OBLIQUE) LEFT PORT",15
Physician _ICU Fellow Progress Note - MICU atending addendum,1
Rehab Services_Cancelled Swallowing Consult,1
"Radiology_P US NECK, SOFT TISSUE PORT",1
Radiology_INTRO AORTA FEM/AXIL,92
Radiology_R MR SHOULDER W&W/O CONTRAST RIGHT,14
Radiology_MR SI JOINTS W&W/O CONTRAST,1
Radiology_ART DUP EXT UP UNI LMTD,2
"Radiology_PERC MECHANICAL THROMBECTOMY INCL LYTIC INJ, VENOUS",9
Radiology_MR HEAD W/O CONTRAST,3333
Physician _MICU Attending Admission Note,97
Radiology_LP ABDOMEN (LAT DECUB ONLY) LEFT PORT,1
"Radiology_OO C-SPINE, TRAUMA IN O.R. IN O.R.",2
Radiology_STENT PLACEMENT POST-ESOPHAGEAL DILATATION,9
Radiology_MR ANGIO SPINE W&W/O CONTRAST,1
Radiology_L FEMORAL VASCULAR US LEFT,135
Rehab Services_Physical Therapy Progress Note Addendum,1
Radiology_SKELETAL SURVEY (INCLUD LONG BONES),123
Rehab Services_Attempted Video Swallow,2
Physician _critical care PN,2
Radiology_OL UPPER EXTREMITY FLUORO WITHOUT RADIOLOGIST IN O.R. LEFT,11
Radiology_PL ABDOMEN (WITH LAT DECUB) PORT LEFT,20
General_MICU attending -critical care note,1
"Radiology_BP BILAT HIPS (AP,LAT & AP PELVIS) BILAT PORT",1
Respiratory _Respiratory Shift Note,1
Radiology_CT ABD & PELVIS,14
Radiology_G/GJ TUBE CHECK,164
Radiology_P PELVIS LIMITED PORT,3
Radiology_LO KNEE (2 VIEWS) LEFT IN O.R.,5
Physician _Attending ICU Event Note,1
Physician _ICU Critical Care Attending Note,4
"General_Info from pt''s PCP re pre-hosp course, social wor",1
Case Management _Assessment and Discharge Plan,1
Physician _Transfer Accept Note,2
Nursing_Nursing admit note 2300-0700,2
"Radiology_NO RAD MS 1ST 30""",2
Radiology_B HIP 1 VIEW BILAT,1
Radiology_GI BLEEDING STUDY,398
Physician _Physician Resident ACCEPT Note - MICU,1
Radiology_BP PLEURAL ASP BY RADIOLOGIST BILAT PORT,1
Radiology_R VENOUS DUP EXT UNI (MAP) RIGHT,1
Radiology_RP ELBOW (AP & LAT) SOFT TISSUE RIGHT PORT,8
Radiology_INJ NEPHROSTOMY/PYLOSTOMY,109
Radiology_O SINUSES 1-2 VIEWS IN O.R.,2
Physician _Cardiology Fellow Admission,1
Radiology_C-SPINE NON-TRAUMA 2-3 VIEWS,845
Physician _Physician Surgical Progress Note,733
Radiology_P ABD (SINGLE VIEW ONLY) PORT,12
Radiology_R TIB/FIB (AP & LAT) RIGHT,492
Physician _Family mtg,1
Radiology_LO LOWER EXTREMITY FLUORO WITHOUT RADIOLOGIST LEFT IN O.R.,43
Radiology_MRV PELVIS W/O CONTRAST,2
General_Telephone contact,1
Nutrition_Clinical Nutrition Assessment,1
Radiology_PB KNEE (2 VIEWS) PORT BILAT,1
General_Discussion with PCP,1
Rehab Services_Progress Notes,1
General_Physician Progress Note-CCU,8
Radiology_MR-ANGIO NECK W & W/O CONTRAST,2
Physician _Med Student Progress Note - CCU,2
Radiology_IV CONSCIOUTIOUS SEDATION PRO FEE ONLY,12
Physician _Cardiology Consult Follow-up,1
Radiology_IN-111 WHITE BLOOD CELL STUDY,116
Physician _ICU Event Note - Cardiac Arrest,2
Radiology_P NEONATAL HEAD PORTABLE PORT,6
Physician _EP staff,5
General_Initial H&P,12
Physician _Physician Resident /Attending Progress Note,1
"Radiology_SPINE, SINGLE FILM",6
General_cards fellow addendum,2
Radiology_CT CYSTOGRAM (PEL) W&W/O CONTRAST,18
Physician _Resident Admission Note-critical care addendum,1
Radiology_PERC REMOVAL/SNARE/CAPTURE INT.DWELLING URETERAL STENT,2
Radiology_OPR TIB/FIB (AP & LAT) IN O.R. PORT RIGHT,2
"Radiology_L ELBOW, AP & LAT VIEWS LEFT",98
Radiology_OPB LOWER EXTREMITY FLUORO WITHOUT RADIOLOGIST IN O.R. PORT BILAT,1
Radiology_PR FEMORAL VASCULAR US PORT RIGHT,9
Radiology_BABYGRAM AP ABD ONLY,247
Radiology_RP FOREARM (AP & LAT) SOFT TISSUE RIGHT PORT,2
"Radiology_O LUMBAR SP,SINGLE FILM IN O.R.",119
Radiology_R UPPER EXTREM VEINS US RIGHT,30
Physician _Critical Care note,1
Radiology_R EMERG. LOWER EXT VEINS RIGHT,10
Radiology_OPL ANKLE (2 VIEWS) IN O.R. PORT LEFT,1
Physician _ICU Physician Intensivist Note,3
General_critical care attending  PN,1
Radiology_CT NECK W/ & W/O CONTRAST,72
Radiology_RO CHEST FLUORO WITHOUT RADIOLOGIST RIGHT IN O.R.,1
Physician _Physician Resident PN,2
Radiology_PPP ABDOMEN (LAT DECUB ONLY) PORT PORT PORT,1
Radiology_L CT UP EXT W/C LEFT,13
Physician _Physician Resident/ attending Admission Note - MIC,2
Radiology_THYROID BX BY RADIOLOGIST,5
Physician _Chest Tube Procedure Note,1
Rehab Services_PMV / Swallow Follow Up,2
Radiology_CT LOW EXT W&W/O C,1
Physician _Bronchoscopy Note,3
Physician _critical care Progress note,1
General_Admission addendum,1
Physician _CCU Attending Note,5
"Radiology_R US BUTTOCKS, SOFT TISSUE RIGHT",1
Physician _Bronchoscopy,4
Physician _MICU ADMISSION NOTE,1
"Radiology_CYBER-CT GUID-NEEDL PLMT,MAR",3
Radiology_B PELVIS WITH JUDET VIEWS BILAT,2
General_ICU Death Note,1
Radiology_MRA (CHEST & ABD) W&W/O CONTRAST,2
Radiology_R MR ANKLE W/O CONTRAST RIGHT,27
Radiology_TRANCATHETER EMBOLIZATION,28
Radiology_P VIDEO OROPHARYNGEAL SWALLOW PORT,35
Radiology_CT LOC DRAINAGE,22
Radiology_CT HEART W/O CONTRAST W/IMAGE PP AND QUANTITATIVE CALCIUM,3
Radiology_B 38790 INJ LYMPHANGIOGRAPHY BILAT,1
"Radiology_CATH, TRANSLUM ANGIO NONLASER",34
"Radiology_KYPHOPLASTY, EACH ADDL THORACIC OR LUMBAR",1
"Radiology_P ORBITS (WATERS, CALDWELL & LAT) PORT",20
"Radiology_US PERINEUM, SOFT TISSUE",1
Radiology_R MR ANKLE RIGHT,1
Case Management _Assessment and Discharge Planning,1
General_A-line insertion,1
"Radiology_OR HAND (AP, LAT & OBLIQUE) IN O.R. RIGHT",3
Radiology_L HAND (AP & LAT) SOFT TISSUE LEFT,16
Radiology_BRAIN SCAN,55
Radiology_P ORBITS PRE-MRI (WATERS LOOK UP&DOWN) PORT,6
General_EP Admit H & P,3
Radiology_CLINICAL RESEARCH GRANT,37
Radiology_CHG NEPHROTOMY/PYLOSTOMY TUBE,170
General_MICU Admission,1
Radiology_R KNEE (3 VIEWS) RIGHT,37
General_Vascular Consult Note,1
Rehab Services_PT/Rehab Contact Note,3
General_Overnight Intensivist,12
Physician _Residnet / Attending Admission Notes,1
Physician _Generic Note,309
"Radiology_OR WRIST, AP & LAT VIEWS IN O.R. RIGHT",4
Radiology_B BILAT DIAGNOSTIC MAMMOGRAM BILAT,1
Radiology_PELVIS SEL/SUPERSEL A-GRAM,9
Radiology_OR FOOT 1 VIEW IN O.R. RIGHT,2
Radiology_PERC TRANHEP PORTOGRAPHY NO PRESSURES,5
Radiology_BP PELVIS WITH JUDET VIEWS BILAT PORT,2
Physician _Admission Note - Surgical Critical Care,2
Radiology_P CHEST FLUORO WITHOUT RADIOLOGIST PORT,69
Radiology_B CT LOWER LIMB W/O CONTRAST BILAT,1
Case Management _Dischaarge Planning Update,2
Radiology_MRA KIDNEY W &W/O C (ABD),8
Radiology_PERC PORTAL VEIN CATH,26
Radiology_SKULL AP&LAT/C-SP/CXR/ABD SLG VIEWS MR SCREENING,110
Radiology_RP US EXTREMITY NONVASCULAR RIGHT PORT,27
Radiology_NASO-INTESTINAL TIBE PLACEMENT (W/FLUORO),6
Radiology_LP FOOT 1 VIEW LEFT PORT,2
Physician _MICU resident transfer accept note,2
Radiology_ABD A-GRAM,2
Physician _CCU Staff Progress Note,1
Nursing_MICU/CCU Nursing Admission Note,1
Radiology_L LOWER EXTREMITY FLUORO LEFT,2
Case Management _Initial Assessment & Discharge Planning,1
Rehab Services_PMV Evaluation/Dispense,11
Physician _MICU staff PN,9
Radiology_PARATHYROID U.S.,15
Physician _EP Fellow,2
Physician _Resident Admission Note,15
Radiology_L US MSK FOOT/TOE LEFT,1
Physician _MICU attending goals of care discussion,1
Radiology_THORACIC MYELOGRAM,1
General_Critical Care Event Note,1
Radiology_O ABD (SINGLE VIEW ONLY) IN O.R.,86
General_ICU Family Meeting Note,1
General_Contact info,1
Physician _ICU Attending,222
Radiology_INT/ND/CATH DIALSHT ADD ACSS,2
Physician _EP f/u,4
Radiology_RETROGRADE URETHROCYSTOGRAM,2
General_PGY1 Resident Progress note,2
"Radiology_STENT INTRACRANIAL INCL PTA, ATHEROSCLEROSIS",7
Pharmacy_Medication management,2
General_Code Discussion,1
Radiology_OL WRIST(3 + VIEWS) IN O.R. LEFT,6
General_Cardioversion,2
Physician _MICU Attending Admit Note,3
"Radiology_OOL WRIST, AP & LAT VIEWS IN O.R. IN O.R. LEFT",1
Physician _Telephone Contact,1
Radiology_BP NAVICULAR (SCAPHOID ONLY) 4 VIEWS BILAT PORT,1
"Radiology_BILAT HIPS (AP,LAT & AP PELVIS)",296
Radiology_R GLENO-HUMERAL SHOULDER (W/O Y VIEW) RIGHT,4
Radiology_RP ANKLE 1 VIEW RIGHT PORT,1
Physician _Physician Resident and Attending  Admission Note -,2
Rehab Services_Cancelled Video Swallow,1
Radiology_P ART DUP EXT UP BILAT COMP PORT,5
"Radiology_L RIB UNILAT, W/ AP CHEST LEFT",93
"Radiology_B SHOULDER (AP, NEUTRAL & AXILLARY) TRAUMA BILAT",63
Pharmacy_Vancomycin in HD,1
"Radiology_RETRO UROGRAM (74450,51610)",27
Radiology_ABDOMINAL A-GRAM,31
Radiology_CT CHEST AND ABDOMEN W/O CONTRAST,1
Pharmacy_Bactrim,1
Physician _chest tube insertion,2
Radiology_PR KNEE (2 VIEWS) PORT RIGHT,4
General_ICU Attdg Admit,1
Radiology_OP C-SPINE (SINGLE VIEW ONLY) IN O.R. PORT,1
Pharmacy_Sedation/NMBA,1
Radiology_B 47505-50 BILAT INJ CHOLANG EXIST PERC/TUBE BILAT,2
Physician _Physician Residentand attending  Progress Note,1
Rehab Services_Swallowing Follow Up,28
Rehab Services_PT/Rehab Services,7
Radiology_OL SHOULDER 1 VIEW IN O.R. LEFT,1
Radiology_CERVICOCERBRAL,5
Radiology_RP HUMERUS (AP & LAT) SOFT TISSUE RIGHT PORT,4
Rehab Services_Physical Therapy RE- Evaluation Note,1
Radiology_P G/GJ TUBE CHECK PORT,51
Physician _Physician Attending and Fellow Progress Note - MIC,2
Radiology_REMOVE ABD PORT,1
Radiology_TRANSCATH EMBO,1
General_Telephone Call,1
Radiology_CHANGE GASTROSTOMY TUBE,81
Pharmacy_Pharmacy Care Note,11
Physician _CCU Staff Note,4
Physician _error,1
Radiology_ADULT HEAD US,2
Physician _Medical Student CCU Progress Note,5
"Radiology_US BUTTOCKS, SOFT TISSUE",4
Radiology_OL FOREARM (AP & LAT) SOFT TISSUE IN O.R. LEFT,1
"Radiology_POB SHOULDER (AP, NEUTRAL & AXILLARY) TRAUMA PORT IN O.R. BILAT",1
Physician _Resident / Attending admission note,1
Physician _CCU Fellow addendum,7
Radiology_MR GYN PELVIS  W & W/O CONTRAST,2
Radiology_RP KNEE( (SINGLE VIEW) RIGHT PORT,4
Consult_EP Consult Note,1
Rehab Services_Contact Note,8
Physician _ICU Attending Progress Report,1
Radiology_NASO-INTESTINAL TUBE PLACEMENT (W/FLUORO),1493
Physician _MICU TRANSFER NOTE,3
Physician _ICU Attending Note,244
Radiology_PELVIS US  LIMIT TRANSVAG,15
Radiology_CT PELVIS W/CONTRAST W/ONC TABLES,21
"Radiology_LO HAND, AP & LAT. VIEWS LEFT IN O.R.",3
Radiology_RP HEEL (AXIAL & LATERAL) RIGHT PORT,3
Radiology_FLUORO S&I KYPHO NON-RAD,1
Physician _Overnight Intensivist - Brief Note,1
Respiratory _Green Dye Bedside Swallowing Eval,1
Radiology_R 75820 VENOGRAPHY EXT UNILAT S&I RIGHT,1
Rehab Services_Videoswallow study,1
Physician _Physician Attending/ Resident Progress Note - MICU,5
Radiology_P RETROPERITONEAL US PORT,2
Radiology_PORTABLE ABDOMEN,8070
Radiology_L HAND FILM IN OR LEFT,3
Rehab Services_PMV/Swallow,1
"Radiology_R ELBOW, AP & LAT VIEWS RIGHT",94
Radiology_L LOWER EXT INFANT 2+ VIEWS LEFT,1
Physician _Fellow Addendum,1
Physician _Procedure Note,9
Radiology_L CT LOW EXT W/O C & RECONS LEFT,7
Physician _Physician Fellow / Attending Admission Note - MICU,147
Physician _Resident Admission/ Attending Admission note,1
Radiology_MR ANGIOGRAM RENAL ARTERIES W/CONTRAST,2
Radiology_CT ABDOMEN W/O CONTRAST,4483
Physician _Critical care staff admit note,1
Rehab Services_Green-Dye Bedside Swallowing Evaluation,3
Physician _Physician Resident Accept Note - MICU,3
Radiology_THORACIC DUCT CANNULATION,1
"Radiology_CTA CHEST W&W/O C&RECONS, NON-CORONARY",4309
Radiology_CT TRACHEA,2
Radiology_PROSTATE U.S.,30
Radiology_R ART DUP EXT UP UNI OR LMTD RIGHT,12
Radiology_LUNBAR SPINAL PUNCTURE,7
General_Resident Daily Progress Note,1
General_Resp Care,3
Physician _Cardiology consult,17
Case Management _Case Management Initial Assessment.,1
Rehab Services_Green Dye Swallow Evaluation,4
Radiology_INJ-VENO/PAC/HICKMAN INCL INTRO OF CATH,26
Radiology_R FOOT (AP & LAT) SOFT TISSUE RIGHT,6
Radiology_BX RETROPERITONEAL MASS PERCUT NEEDLE,12
Rehab Services_PT contact note,2
General_Resident H&P,1
Radiology_R CT LOW EXT W/O C RIGHT,218
Radiology_US THORACENTESIS NEEDLE/CATHETER ASP W IMAGING,6
Radiology_CT ABD W/CONT + RECONSTRUCTION,2
General_Addendum to admission note,1
Radiology_PUNC ASP ABSCESS/HEMATOM/BULA/CYST,1
Physician _Chest Tube Insertion,4
Case Management _Assessment & Initial Discharge Planning,3
Social Work_Social Work Admission Note,1106
Physician _Physician Resident / Attending Admission Note - MI,6
General_CODE STATUS/ Family discussion,1
Physician _Resident / Attending Progress Notes,2
Radiology_INTRO INTRAVASCULAR STENT,13
Physician _med student CCU,3
Physician _CCU resident progress note,1
Radiology_FETAL BPP W/O MEASUREMENT,1
Radiology_R MRA UPER EXT RIGHT,1
Rehab Services_Repeat Green-Dye Bedside Swallowing Evaluation,1
General_Death note,2
Physician _Physician Resident Transfer Note - FICU,2
Physician _Intubation,1
Radiology_CT PELVIS W/O CONTRAST,1668
Case Management _LTACH Discharge Plan,1
Radiology_B CTA LOWER EXT W/&W/O C & RECONS BILAT,17
"Radiology_RO PATELLA (AP, LAT & SUNRISE) RIGHT IN O.R.",1
General_MICU staff admit note,1
Nursing_Nursing 1900+-0700,1
Physician _Cardiology Consult,56
Radiology_AMNIOCENTESIS BY OB,3
Radiology_MRA PELVIS W&W/O CONTRAST,23
Radiology_R BREAST CORE BX WITH US GUIDANCE RIGHT,1
Physician _Physician Resident/Attending  Progress Note,2
Radiology_L US CHEST WALL SOFT TISSUE LEFT,1
"Radiology_INJ DISK, EA LEVEL LUMBAR",1
Physician _ICU Event Note-Aline,2
"Radiology_ABDOMEN, SINGLE VIEW",68
Physician _Medical Student Progress Note - MICU,42
General_Cardiology Fellow Addendum to Resident Admission N,2
Physician _micu attending event note,2
"Radiology_C-SPINE, TRAUMA (WITH FLEX & EXT)",11
Radiology_OOL HIP UNILAT MIN 2 VIEWS IN O.R. IN O.R. LEFT,1
Physician _MICU attending Admit Addendum,1
Radiology_PERC DILATATION INTRACRANIAL VASOSPASM;INITIAL VESSEL,3
Radiology_R ANKLE (2 VIEWS) RIGHT,41
Radiology_P BLADDER US PORT,6
Radiology_L MRHAND W/O&W/CONTRAST LEFT,2
Radiology_RO SHOULDER 1 VIEW RIGHT IN O.R.,3
Radiology_B KNEE (MIN 4 VIEWS) BILAT,2
"Radiology_PERC MECH THROMBECTOMY, VENOUS",1
Radiology_US PER DRAIN SUBDIAPHRAM ABSCESS,5
Nursing_transfer note,2
Radiology_CT ABD & PELVIS W/O CONTRAST,896
Rehab Services_Limited Green-Dye Bedside Swallowing Evaluation,1
Radiology_C-SPINE (PORTABLE),197
Radiology_P SMALL BOWEL ONLY (GASTROGRAF) PORT,1
Radiology_US INJ SINUS TRACT,1
"Radiology_BP FOOT AP,LAT & OBL BILAT PORT",16
Radiology_PL FOOT 2 VIEWS PORT LEFT,2
Pharmacy_Silibinin IV,2
Physician _Cardiology Fellow Admission Note,27
Radiology_CT HEAD W/O CONTRAST,34231
Rehab Services_Physical Therapy,3
General_micu staff note,1
Radiology_CT STEREOTAXIS W/ CONTRAST,165
Radiology_TRIGGER POINT INJ(S)-3/>MUSCLE(S),1
Case Management _Case Management Assessment Note,1
Radiology_L PLEURAL ASP BY RADIOLOGIST LEFT,16
Radiology_R 36216 2ND ORDER THOR/BRACHIOCEPHALIC RIGHT,5
General_Critical care attending PN,4
Radiology_PELVIS & SACRO-ILIAC,9
Radiology_B NAVICULAR (SCAPHOID ONLY) 4 VIEWS BILAT,1
Physician _PGY1 - Daily Progress Note,1
Physician _Resident / Attending Admission Note,1
Radiology_P BLADDER VOLUMETRIC US PORT,2
Radiology_FETAL BPP WITH MEASUREMENTS,3
Radiology_P ABDOMINAL FLUORO WITHOUT RADIOLOGIST PORT,5
Physician _cardiology fellow note,4
Radiology_MR SELLA WITH AND WITHOUT CONTRAST,11
Radiology_CT BONE DEEP BX,19
Radiology_INTRO CATH OR STENT INTO URETHER,33
Radiology_MR ABDOMEN,1
Radiology_O CHEST (SINGLE VIEW) IN O.R.,268
Physician _Physician Resident and fellow Admission Note,2
Radiology_R GLENO-HUMERAL SHOULDER (W/ Y VIEW) RIGHT,43
Physician _Cardiology Staff,1
Pharmacy_Pharmacy Vancomycin,1
Radiology_B HEEL (AXIAL & LATERAL) BILAT,13
Physician _EP consult note,6
"Radiology_B SHOULDER (AP, NEUTRAL & AXILLARY) SOFT TISSUE BILAT",5
Physician _MICU ATTENDING  Note,2
Radiology_SVC GRAM,22
General_Initial EP Consult Note,7
Radiology_RP ANKLE/FOOT (AP & LAT) SOFT TISSUE RIGHT PORT,1
Radiology_O PELVIS (AP & LAT) IN O.R.,1
Radiology_MR C-SPINE W& W/O CONTRAST,746
Radiology_SEL CATH 1ST ORDER,73
General_ICU Physician Progress Note,1
Radiology_PERSANTINE MIBI MIBI,7
Radiology_MR CERVICAL SPINE W/O CONTRAST,998
General_Resident Physician Progress Note-CCU,3
General_MICU Attending Admission Note,3
Physician _Cardiology Fellow Addendum to Admission Note,2
Radiology_P BABYGRAM SEPARATE CXR & ABD VIEWS 2 FILMS PORT,22
Physician _Resident Physician Progress Note - CCU,4
Radiology_R UNILAT UP EXT VEINS US RIGHT,1072
Physician _EP Progress Note,3
Radiology_VERT/CAROTID/CEREBRAL A-GRAM,1
General_Medication Confirmation,1
General_RESIDENT MICU PROGRESS NOTE,2
Radiology_PR WRIST(3 + VIEWS) PORT RIGHT,1
Rehab Services_Bedside Swallowing evaluation,2
Radiology_THORACOSTOMY TUBE INSERTION,11
Radiology_CT UP EXT W/O C,215
"Radiology_B FOOT AP, LAT & HINDFOOT STANDING BILAT",2
"Radiology_L WRIST, AP & LAT VIEWS LEFT",42
Radiology_CT HEART W/O CONTRAST WITH CALCIUM EVALUATION,2
Radiology_L ANKLE/FOOT (AP & LAT) SOFT TISSUE LEFT,3
Rehab Services_Aphasia Therapy,1
General_Physical Therapy/Rehabilitation Services,1
Physician _Physican Resident Admission Note - MICU attending,1
Radiology_VISERAL SEL/SUPERSEL A-GRAM,99
Physician _CCU Resident Physician - post-catherization note.,1
Case Management _Preliminary Discharge Planniing,1
General_Critical Care note,1
Physician _MICU Fellow Admission Note,6
Radiology_STENT CER/CAROTID ART W/ EMBOLIC PROTECTION,11
"Radiology_CT ORBIT, SELLA & IAC W/O CONTRAST",152
Physician _Resident / Attending notes,1
Radiology_R CT LOWER EXTREMITY MTS WITHOUT CONTRAST RIGHT,1
Radiology_L GLENO-HUMERAL SHOULDER (W/ Y VIEW) LEFT,53
Physician _Cardiology Fellow Note Addendum,1
Nursing_Nursing discharge note,1
General_Cardiology Fellow,1
Radiology_MRA BRAIN W/O CONTRAST,701
General_Cardiology Fellow Addendum to H. Officer Admission,1
Rehab Services_Attempted Bedside Swallowing Evaluation,15
Radiology_FIBRIN STRIPPING THRU LUMEN,4
"Radiology_P PELVIS U.S., TRANSVAGINAL PORT",3
Radiology_INS ENDOVAS VENA CAVA FILTER,32
Radiology_US OVARIAN CYST DRAINAGE;VAG APPROACH,1
Physician _Physician Attending Resident Admission Note - MICU,3
"Radiology_SHUNT SERIES AP & LAT SKULL, AP CHEST, AP ABDOMEN",21
Radiology_ARTERIAL CATH FOR SAMPLING OR MONITORING,2
Radiology_MR NECK W/O CONTRAST,4
Pharmacy_Pain Analgesia,1
Radiology_MRA NECK W/CONTRAST,16
Physician _critical care note,7
Radiology_RP ANKLE (2 VIEWS) RIGHT PORT,11
Physician _CV ICU,2
Radiology_ZYGOMAS (5 VIEWS),1
Physician _Resident / Attending Admission Notes,16
Radiology_TRAUMA #2 (AP CXR & PELVIS PORT),1262
Physician _Resident Progress Note CCU,1
Radiology_CT TRACHEA W&W/O C & RECONS,7
Consult_Electrophysiology Consultation,1
Rehab Services_FEES Exam,1
Radiology_US INTRA-OP 120 MINS,6
Radiology_BLADDER VOLUMETRIC US,16
"Radiology_ANGIOGRAPHY, EXTREMITY",30
Physician _ICU Event Note - bleeding,1
Radiology_UPPER EXTREMITY FLUORO WITHOUT RADIOLOGIST,1
Physician _RESIDEN ADMISSION NOTE,1
Consult_Cardiology,1
Radiology_MRA TORSO (CHEST & ABD),4
Physician _Resident Physician Progress Note - MICU,8
"Radiology_OP ABDOMEN, SINGLE VIEW IN O.R. PORT",1
Radiology_INJ/ASP INTERMED JT W/FLUORO,4
Radiology_RP CLAVICLE RIGHT PORT,8
Physician _Resident Progress Note CCu,1
Radiology_CT THORACIC W&W/O CONTRAST,14
Physician _ICU Team,1
General_RESPIRATORY CARE:,1
Radiology_MRI NASO PHARYNX/SKULL BASE,2
Radiology_FITULOGRAM/SINOGRAM W/DR.J. FISCHER,2
General_EP fellow,4
Case Management _Discharge Plan Note - Final,1
Radiology_BP ELBOW (AP & LAT) SOFT TISSUE BILAT PORT,1
Radiology_OPR KNEE (2 VIEWS) IN O.R. PORT RIGHT,1
Radiology_GUIDANCE FOR AMNIO-PERI,1
Rehab Services_Swallow Evaluation,1
Physician _Resident progress note - TSICU,2
"Radiology_BP SHOULDER (AP, NEUTRAL & AXILLARY) TRAUMA BILAT PORT",3
Radiology_RENAL SCAN,112
Physician _Intensvist,1
Case Management _Discharge Plan - Home with Hospice Services,1
Radiology_LIVER OR GALLBLADDER US (SINGLE ORGAN),4576
Radiology_MRA LOWER EXT W/O CONTRAST,1
Case Management _Case Management Discharge Plan - Addendum,2
Radiology_L MR HAND W/O CONTRAST LEFT,1
Radiology_OO C-SPINE SGL 1 VIEW IN O.R. IN O.R.,5
Radiology_THYROID ABLATION: CARCINOMA,5
Radiology_MR SPINAL CANAL W & W.O CONTRAST,4
Nursing_ICU Event Note,25
Radiology_OB F/U W/O MEASUREMENTS,2
Radiology_MRA PELVIS W/O CONTRAST,2
Radiology_MR PROSTATE W/O CONTRAST,3
Physician _Arterial Line Placement Note,1
Radiology_R 36002 INJ PSEUDOANERYSM RIGHT,2
Radiology_DIGITAL SCREENING,3
Radiology_R PLEURAL ASP BY RADIOLOGIST RIGHT,17
Physician _CVI-cardiac surgery,2
Radiology_ED STROKE CTA HEAD & NECK WITH PERFUSION,19
Physician _metavision logout caused duplicate note,1
Radiology_RP THUMB (AP & LATERAL) RIGHT PORT,1
Radiology_CHEST (BOTH OBLIQUES ONLY),17
Radiology_MR CARDIAC W/FLOW/VEL NO CONTRAST,21
Physician _Physician Attending Admission Note - MICU,3318
Radiology_PL FEMORAL VASCULAR US PORT LEFT,9
Radiology_ROP ANKLE 1 VIEW RIGHT IN O.R. PORT,1
Radiology_RO UPPER EXTREMITY FLUORO WITHOUT RADIOLOGIST RIGHT IN O.R.,20
Radiology_MR CALF W/O CONTRAST,1
Radiology_ART DUP EXT LO UNI;F/U,489
Radiology_OL FOREARM (AP & LAT) IN O.R. LEFT,8
General_Resident Admission Note,2
Respiratory _MDI''S,1
Physician _Cardiology ICU Staff,1
Radiology_LP ANKLE (2 VIEWS) LEFT PORT,13
Radiology_O CHEST (PA & LAT) IN O.R.,4
Radiology_MR L SPINE WITH CONTRAST,25
Consult_EP Initial Consult Note,2
Physician _Fellow Progress Note - MICU,11
Radiology_PRIMARY MECH THROMBECTOMY ART/BPG; INITIAL VESSEL,30
Physician _ICU Resident Admission Note,1
Radiology_L MR WRIST W/O CONTRAST LEFT,7
"Radiology_O PELVIS (AP, INLET & OUTLET) IN O.R.",29
"Radiology_L MR KNEE W/O C, LEX LEFT",2
Case Management _DC planning,4
Radiology_PL UNILAT LOWER EXT VEINS PORT LEFT,23
Radiology_CARDIAC PERFUSION PERSANTINE,328
Physician _Overnight Intensivist Admission Addendum,1
Physician _MICU Fellow Progress Note,29
Radiology_P OB F/U W/O MEASUREMENTS PORT,1
Radiology_MR-ANGIO HEAD,208
Physician _ICU attending Note,1
Physician _Critical Care Note,12
Rehab Services_Speech and Swallowing Follow-Up,1
Radiology_R INJ/ASO MAJOR JT W/FLUORO RIGHT,1
Radiology_CT STEREOTAXIS CHEST W/ CONTRAST,2
Physician _Physician Resident Transfer Note: CCU,3
General_Physician Resident Admission Note,2
Radiology_OPL KNEE (2 VIEWS) IN O.R. PORT LEFT,1
Radiology_OB F/U WITH MEASUREMENT,1
Physician _Physician Admission Note,4
Radiology_B MR SHOULDER W/O CONTRAST BILAT,2
Physician _ICU Fellow Progress Note -attending addendum-MICU,1
"Radiology_CT RFA LUNGS/PLEURA, UNILATERAL",1
Radiology_ENTEROSTOMT/CECOSTOMY,8
Case Management _Initial Discharge Planning,1
Radiology_LP SHOULDER 1 VIEW LEFT PORT,24
Case Management _Initial Assessment Note,3
Radiology_ORAL CHOLECYSTOGRAM,1
General_Resident/Attending Progress Note - MICU,1
Consult_EP follow-up note,1
General_MICU Attending Admission Addendum,5
"Radiology_REPLACE D OR J TUBE, ALL INCL.",39
Radiology_CT LOW WXT W/C,1
Physician _ICU Fellow Progress Note - attending addendum MICU,1
Radiology_P BABYGRAM (CHEST ONLY) PORT,1910
Physician _Physician Progress Note-CCU,3
General_RIJ TLC Insertion Note,1
Physician _Attending Teaching Physician Note,1
Radiology_BO KNEE (2 VIEWS) BILAT IN O.R.,1
Radiology_UGI SGL W/ SBFT,29
Physician _ICU Attending Admit Note,5
Radiology_LIVER BLOOD POOL STUDY,1
Radiology_PARACENTESIS DIAG. OR THERAPEUTIC,1315
Rehab Services_PMV Evaluation/Dispense and Attempted Green-dye Be,1
Physician _EPS Progress Note,1
Pharmacy_Pharmacy - Methadone,4
General_CCU Fellow Admit Note,55
Radiology_TRANSCATH THERAPY,54
